Kuwait,2.934.490.177,4.752.910.591,4/25/2020,2217,2892,19
Qatar,253.548,511.839,4/28/2020,10777,11921,10
Syria,34.802.075,38.996.815,4/3/2020,14,16,2
Poland,519.194,191.451,5/2/2020,8949,13375,664
Bangladesh,23.685,903.563,3/15/2020,,5,0
Norway,60.472,8.4689,2/27/2020,,1,0
Costa Rica,9.7489,-837.534,4/10/2020,513,558,3
Mexico,2.352.252.941,-1.024.552.471,4/3/2020,827,1510,50
Japan,3.616.867.541,1.382.082.872,4/30/2020,11198,14088,430
France,8.031.540.935,-1.840.149.032,4/14/2020,86515,131361,15748
Nepal,2.820.697.059,8.422.776.471,2/20/2020,,1,0
Palestinian Territories,319.522,352.332,4/25/2020,248,342,2
Uganda,1.365.555.229,322.842.276,4/28/2020,27,79,0
Cuba,2.153.015.402,-7.782.009.911,3/27/2020,74,80,2
Vietnam,1.440.096.953,1.082.282.817,1/31/2020,,2,
Mauritius,-2.034.549.388,5.755.113.224,3/29/2020,104,107,3
Dominica,15.415,-61.371,3/24/2020,2,2,0
Chad,154.542,187.322,3/21/2020,,1,0
Côte-d'Ivoire,7.54,-55.471,4/13/2020,531,626,6
Nigeria,9.082,8.6753,4/27/2020,1042,1337,40
Haiti,189.712,-722.852,4/10/2020,29,31,2
Mongolia,468.625,1.038.467,4/2/2020,12,14,0
Finland,6.229.044.221,2.579.260.143,5/7/2020,1918,5673,255
Saudi Arabia,239.046.623,4.506.617.036,3/24/2020,738,767,1
New Zealand,-409.006,174.886,3/7/2020,,5,0
Korea,South,3.591.094.447,1.277.749.558,4/23/2020,1967,10708
Estonia,585.953,250.136,3/5/2020,,3,0
Belgium,5.078.970.294,4.387.001.353,4/12/2020,19584,29647,3600
Vatican City,419.029,12.4534,4/16/2020,6,8,0
Argentina,-384.161,-636.167,3/19/2020,,97,3
Bolivia,-162.902,-635.887,3/18/2020,,12,0
Lithuania,551.694,238.813,4/15/2020,923,1091,30
Somalia,5.152.143.453,4.619.961.419,4/2/2020,4,5,0
Western Sahara,242.155,-128.858,4/10/2020,4,4,0
Venezuela,6.4238,-665.897,4/20/2020,130,256,9
Kazakhstan,480.196,669.237,4/10/2020,738,812,10
Bhutan,275.142,904.336,3/18/2020,,1,0
Ukraine,483.794,311.656,3/4/2020,,1,0
Côte-d'Ivoire,7.54,-55.471,4/6/2020,279,323,3
United Arab Emirates,2.350.030.547,5.386.795.656,2/25/2020,,13,0
Guinea-Bissau,11.8037,-151.804,4/6/2020,18,18,0
Grenada,12.1165,-61.679,4/1/2020,9,9,0
Laos,1.985.627,102.495.496,4/22/2020,15,19,0
Bahrain,2.603.268.824,5.055.101.912,2/24/2020,,1,0
Afghanistan,3.375.957.309,6.719.187.928,4/24/2020,1120,1351,43
Fiji,-177.134,178.065,4/23/2020,10,18,0
Moldova,474.116,283.699,4/10/2020,1353,1438,29
Turkey,389.637,352.433,3/21/2020,,670,9
India,2.066.538.894,7.879.296.265,2/24/2020,,3,0
Burkina Faso,12.2383,-15.616,4/20/2020,186,581,38
Mainland China,3.345.336.879,1.115.127.338,3/4/2020,,80271,2981
Thailand,1.575.487.506,100.993.521,5/5/2020,187,2988,54
MS Zaandam,0,0,4/18/2020,7,9,2
Malaysia,3.908.636,1.038.329.883,2/6/2020,,12,0
The Bahamas,2.494.320.527,-7.778.349.434,4/2/2020,22,24,1
Congo (Kinshasa),-4.268.557.052,1.653.063.474,4/13/2020,198,235,20
Portugal,393.999,-82.245,4/28/2020,21985,24322,948
Andorra,425.063,1.5218,3/7/2020,,1,0
Botswana,-223.285,246.849,4/14/2020,12,13,1
Belarus,537.098,279.534,5/1/2020,11906,14917,93
Italy,4.207.100.412,1.246.725.677,2/20/2020,,3,0
Sudan,12.8628,302.176,4/24/2020,144,174,16
Australia,-2.950.541.803,141.133.904,3/4/2020,,52,2
Ireland,5.314.637.536,-7.696.562.319,5/7/2020,3872,22385,1403
United Kingdom,2.849.778.289,-4.010.833.153,3/27/2020,13833,14745,761
Colombia,4.5709,-742.973,4/22/2020,3280,4356,206
Netherlands,2.393.416.965,-4.829.358.405,3/24/2020,5300,5580,277
Brunei,4.5353,1.147.277,4/9/2020,42,135,1
Bolivia,-162.902,-635.887,4/12/2020,274,300,24
Bhutan,275.142,904.336,4/12/2020,3,5,0
Diamond Princess,0,0,3/31/2020,99,712,10
Iran,3.235.239.377,5.356.662.003,2/26/2020,,139,19
Grenada,12.1165,-61.679,4/30/2020,7,20,0
South Africa,-305.595,229.375,3/9/2020,,3,0
Antigua and Barbuda,170.608,-617.964,3/18/2020,,1,0
Uzbekistan,4.137.749.217,6.458.526.693,4/25/2020,1147,1862,8
Niger,1.760.778.945,8.081.667.388,4/18/2020,507,639,19
Laos,1.985.627,102.495.496,3/24/2020,2,2,0
Côte-d'Ivoire,7.54,-55.471,3/16/2020,,1,0
Israel,3.103.793.084,3.487.779.653,2/22/2020,,1,0
Sweden,6.063.496.128,1.817.700.069,2/10/2020,,1,0
Japan,3.616.867.541,1.382.082.872,1/27/2020,,4,
Switzerland,468.182,8.2275,3/31/2020,14349,16605,433
Greece,390.742,218.243,5/6/2020,1142,2663,147
Somalia,5.152.143.453,4.619.961.419,4/29/2020,534,582,28
Saint Vincent and the Grenadines,12.9843,-612.872,3/19/2020,,1,0
Cape Verde,16.510.246,-23.053.298,4/19/2020,59,61,1
Central African Republic,6.6111,209.394,4/6/2020,8,8,0
Belgium,5.078.970.294,4.387.001.353,3/18/2020,,1486,14
Czech Republic,498.175,15.473,4/10/2020,5267,5732,119
Ukraine,483.794,311.656,4/10/2020,2073,2203,69
Singapore,1.292.405.882,1.038.315.132,5/6/2020,18544,20198,20
Estonia,585.953,250.136,4/9/2020,1100,1207,24
Bolivia,-162.902,-635.887,3/27/2020,61,61,0
Ukraine,483.794,311.656,3/25/2020,139,145,5
Sri Lanka,7.757.510.853,8.080.200.087,1/27/2020,,1,
Liechtenstein,471.432,9.550.664.615,3/11/2020,,1,0
Estonia,585.953,250.136,3/24/2020,362,369,0
Costa Rica,9.7489,-837.534,3/9/2020,,9,0
Belgium,5.078.970.294,4.387.001.353,5/5/2020,30052,50509,8016
Australia,-2.950.541.803,141.133.904,2/3/2020,,12,0
Niger,1.760.778.945,8.081.667.388,4/2/2020,93,98,5
Mainland China,3.345.336.879,1.115.127.338,2/3/2020,,19693,425
Bhutan,275.142,904.336,3/27/2020,3,3,0
Tajikistan,38.861.034,71.276.093,5/1/2020,15,15,0
Laos,1.985.627,102.495.496,4/9/2020,16,16,0
Armenia,400.691,450.382,3/2/2020,,1,0
Hong Kong,22.3,114.2,1/29/2020,,10,
United Kingdom,2.849.778.289,-4.010.833.153,2/26/2020,,13,0
Bangladesh,23.685,903.563,4/16/2020,1463,1572,60
Nepal,2.820.697.059,8.422.776.471,4/20/2020,27,31,0
Finland,6.229.044.221,2.579.260.143,3/8/2020,,23,0
Jordan,311.606.303,3.647.707.879,3/4/2020,,1,0
Maldives,3.2028,732.207,4/3/2020,6,19,0
The Bahamas,2.494.320.527,-7.778.349.434,4/24/2020,47,73,11
Timor-Leste,-8.867.462.479,1.257.240.486,4/30/2020,8,24,0
Trinidad and Tobago,10.6918,-612.225,4/12/2020,89,113,8
Panama,8.538,-807.821,3/18/2020,,86,1
Japan,3.616.867.541,1.382.082.872,3/1/2020,,256,6
Liechtenstein,471.432,9.550.664.615,5/6/2020,26,82,1
Burkina Faso,12.2383,-15.616,3/29/2020,187,222,12
Australia,-2.950.541.803,141.133.904,4/15/2020,4191,6440,63
China,3.281.307.921,1.116.545.378,3/26/2020,4316,81782,3291
Austria,475.162,145.501,3/4/2020,,29,0
Guinea,9.9456,-96.966,3/28/2020,8,8,0
France,8.031.540.935,-1.840.149.032,2/14/2020,,11,0
Serbia,440.165,210.059,4/24/2020,5635,6630,125
Netherlands,2.393.416.965,-4.829.358.405,5/5/2020,35962,41286,5185
United Kingdom,2.849.778.289,-4.010.833.153,4/22/2020,115804,134638,18151
Vietnam,1.440.096.953,1.082.282.817,4/8/2020,125,251,0
Senegal,144.974,-144.524,3/16/2020,,24,0
Barbados,131.939,-595.432,3/17/2020,,2,0
Qatar,253.548,511.839,4/1/2020,762,835,2
Albania,411.533,201.683,4/24/2020,257,678,27
Central African Republic,6.6111,209.394,4/22/2020,4,14,0
Saudi Arabia,239.046.623,4.506.617.036,5/2/2020,21518,25459,176
Iceland,649.631,-190.208,3/10/2020,,69,0
Oman,2.141.695.443,5.612.017.037,4/30/2020,1842,2348,11
Poland,519.194,191.451,3/28/2020,1613,1638,18
Angola,-112.027,178.739,4/10/2020,15,19,2
Trinidad and Tobago,10.6918,-612.225,5/7/2020,5,116,8
Belize,1.710.303.044,-8.786.815.652,4/2/2020,3,3,0
Egypt,2.667.575.575,3.066.088.097,4/8/2020,1152,1560,103
Slovenia,461.512,149.955,4/12/2020,1002,1205,53
Antigua and Barbuda,170.608,-617.964,4/3/2020,15,15,0
Iraq,3.318.380.554,437.358.879,4/16/2020,498,1434,80
Georgia,423.154,433.569,3/28/2020,76,90,0
Kuwait,2.934.490.177,4.752.910.591,3/19/2020,,148,0
Mauritius,-2.034.549.388,5.755.113.224,4/23/2020,56,331,9
US,3.805.993.402,-908.433.986,2/16/2020,,15,0
Thailand,1.575.487.506,100.993.521,1/27/2020,,8,
Syria,34.802.075,38.996.815,4/30/2020,19,43,3
South Korea,36,128,2/2/2020,,15,0
Ecuador,-18.312,-781.834,4/11/2020,6531,7257,315
Cambodia,1.171.430.441,1.049.287.191,3/23/2020,85,87,0
Canada,5.012.857.329,-8.882.930.329,4/8/2020,0,19141,407
Germany,511.364.526,1.019.537.091,2/28/2020,,48,0
Singapore,1.292.405.882,1.038.315.132,1/30/2020,,10,
Cuba,2.153.015.402,-7.782.009.911,4/27/2020,808,1389,56
Kyrgyzstan,4.120.438.157,7.476.609.816,4/11/2020,290,339,5
San Marino,439.424,12.4578,4/10/2020,260,344,34
Indonesia,-7.893,1.139.213,5/4/2020,8769,11587,864
El Salvador,137.942,-888.965,4/22/2020,167,237,7
Côte-d'Ivoire,7.54,-55.471,5/2/2020,725,1362,15
Japan,3.616.867.541,1.382.082.872,3/24/2020,865,1193,43
Benin,9.3077,2.3158,4/12/2020,29,35,1
Azerbaijan,401.431,475.769,4/27/2020,494,1678,22
Mongolia,468.625,1.038.467,4/21/2020,26,34,0
France,8.031.540.935,-1.840.149.032,3/8/2020,,1126,19
Chad,154.542,187.322,5/3/2020,68,117,10
Sri Lanka,7.757.510.853,8.080.200.087,3/24/2020,100,102,0
Nigeria,9.082,8.6753,3/27/2020,66,70,1
Mexico,2.352.252.941,-1.024.552.471,4/20/2020,4948,8261,686
Finland,6.229.044.221,2.579.260.143,2/14/2020,,1,0
Dominica,15.415,-61.371,4/30/2020,3,16,0
Uganda,1.365.555.229,322.842.276,3/26/2020,14,14,0
Slovenia,461.512,149.955,5/3/2020,1102,1439,96
South Africa,-305.595,229.375,4/10/2020,1569,2003,24
US,3.805.993.402,-908.433.986,2/5/2020,,12,0
Iceland,649.631,-190.208,3/21/2020,,473,1
Barbados,131.939,-595.432,3/30/2020,33,33,0
Macao SAR,221.667,113.55,2/18/2020,,10,0
Czech Republic,498.175,15.473,3/9/2020,,31,0
Syria,34.802.075,38.996.815,4/19/2020,31,39,3
Zimbabwe,-1.903.553.033,2.917.210.569,3/31/2020,7,8,1
Albania,411.533,201.683,4/5/2020,237,361,20
Kuwait,2.934.490.177,4.752.910.591,3/8/2020,,64,0
Switzerland,468.182,8.2275,5/2/2020,3855,29817,1762
Singapore,1.292.405.882,1.038.315.132,1/31/2020,,13,
Diamond Princess,0,0,5/2/2020,54,712,13
Oman,2.141.695.443,5.612.017.037,4/19/2020,1026,1266,7
Philippines,1.289.563.657,1.218.039.235,2/26/2020,,3,1
Cambodia,1.171.430.441,1.049.287.191,3/4/2020,,1,0
Georgia,423.154,433.569,3/15/2020,,33,0
Uzbekistan,4.137.749.217,6.458.526.693,3/24/2020,50,50,0
Ecuador,-18.312,-781.834,4/22/2020,9051,10850,537
Poland,519.194,191.451,3/15/2020,,119,3
Taiwan,23.7,121,5/7/2020,87,440,6
South Korea,36,128,1/28/2020,,4,
Angola,-112.027,178.739,4/23/2020,17,25,2
Germany,511.364.526,1.019.537.091,2/9/2020,,14,0
Qatar,253.548,511.839,3/11/2020,,262,0
Canada,5.012.857.329,-8.882.930.329,4/21/2020,24305,39402,1909
Trinidad and Tobago,10.6918,-612.225,3/22/2020,50,50,0
Iraq,3.318.380.554,437.358.879,4/29/2020,565,2003,92
Egypt,2.667.575.575,3.066.088.097,4/21/2020,2356,3490,264
Malaysia,3.908.636,1.038.329.883,3/5/2020,,50,0
Spain,4.038.184.778,-3.793.472.647,4/12/2020,87231,166831,17209
United Arab Emirates,2.350.030.547,5.386.795.656,2/22/2020,,13,0
Jamaica,181.096,-772.975,4/2/2020,42,47,3
Bulgaria,427.339,254.858,5/1/2020,1211,1555,68
Ethiopia,9.145,404.897,3/21/2020,,9,0
Brunei,4.5353,1.147.277,5/7/2020,9,141,1
Seychelles,-46.796,55.492,3/17/2020,,4,0
Saint Lucia,139.094,-609.789,4/30/2020,2,17,0
Suriname,3.9193,-560.278,4/3/2020,9,10,1
Mauritania,210.079,-1.014.510.546,4/11/2020,4,7,1
Philippines,1.289.563.657,1.218.039.235,4/22/2020,5571,6710,446
Romania,4.595.155.294,2.497.168.235,3/3/2020,,3,0
Tanzania,-636.902.483,3.488.881.951,3/17/2020,,1,0
India,2.066.538.894,7.879.296.265,3/31/2020,1239,1397,35
Uruguay,-325.228,-557.658,3/18/2020,,50,0
Croatia,4.510.980.882,1.524.411.765,3/9/2020,,12,0
Guyana,4.865.311.439,-589.238.607,3/28/2020,7,8,1
Mali,17.570.692,-3.996.166,5/3/2020,323,563,27
Honduras,15.2,-862.419,3/17/2020,,8,0
Luxembourg,4.981.516.765,6.129.908.824,4/14/2020,2740,3307,67
Cameroon,3.848,11.5021,3/17/2020,,10,0
Singapore,1.292.405.882,1.038.315.132,4/12/2020,1964,2532,8
Ireland,5.314.637.536,-7.696.562.319,4/9/2020,6286,6574,263
Italy,4.207.100.412,1.246.725.677,3/19/2020,,41035,3405
Others,354.437,139.638,2/13/2020,,175,0
Algeria,280.339,1.6596,3/17/2020,,60,4
Paraguay,-234.425,-584.438,4/28/2020,128,239,9
Brazil,-14.235,-519.253,3/25/2020,2493,2554,59
Djibouti,11.8251,425.903,4/10/2020,113,150,1
North Macedonia,416.086,217.453,3/17/2020,,26,0
Lebanon,338.547,358.623,4/24/2020,534,696,22
Denmark,6.250.602.841,-1.071.009.659,5/1/2020,2125,9509,460
Ethiopia,9.145,404.897,4/6/2020,38,44,2
Tanzania,-636.902.483,3.488.881.951,5/4/2020,297,480,16
Brazil,-14.235,-519.253,4/10/2020,18408,19638,1057
Paraguay,-234.425,-584.438,3/11/2020,,5,0
Lebanon,338.547,358.623,3/7/2020,,22,0
Djibouti,11.8251,425.903,3/25/2020,11,11,0
The Bahamas,2.494.320.527,-7.778.349.434,3/23/2020,4,4,0
Jamaica,181.096,-772.975,4/18/2020,133,163,5
Croatia,4.510.980.882,1.524.411.765,4/26/2020,872,2030,55
Ireland,5.314.637.536,-7.696.562.319,3/24/2020,1317,1329,7
Burundi,-33.731,299.189,4/28/2020,6,11,1
Bulgaria,427.339,254.858,3/14/2020,,41,2
Burkina Faso,12.2383,-15.616,4/30/2020,96,645,43
India,2.066.538.894,7.879.296.265,4/16/2020,11214,13430,448
Kosovo,4.260.263.096,2.090.298.022,4/27/2020,405,510,12
United Kingdom,2.849.778.289,-4.010.833.153,3/21/2020,,5067,234
Suriname,3.9193,-560.278,4/19/2020,3,10,1
Netherlands,2.393.416.965,-4.829.358.405,4/3/2020,14071,15821,1490
Spain,4.038.184.778,-3.793.472.647,3/27/2020,51224,65719,5138
Congo (Kinshasa),-4.268.557.052,1.653.063.474,4/7/2020,153,180,18
Guyana,4.865.311.439,-589.238.607,4/13/2020,31,45,6
Australia,-2.950.541.803,141.133.904,3/14/2020,,250,3
Cameroon,3.848,11.5021,5/4/2020,1087,2104,64
Malaysia,3.908.636,1.038.329.883,4/22/2020,1987,5532,93
Thailand,1.575.487.506,100.993.521,2/11/2020,,33,0
Malawi,-13.254.308,34.301.525,4/16/2020,14,16,2
Honduras,15.2,-862.419,5/4/2020,973,1178,83
MS Zaandam,0,0,4/8/2020,7,9,2
Antigua and Barbuda,170.608,-617.964,4/24/2020,10,24,3
Denmark,6.250.602.841,-1.071.009.659,3/14/2020,,836,1
Uruguay,-325.228,-557.658,5/5/2020,185,670,17
Timor-Leste,-8.867.462.479,1.257.240.486,3/29/2020,1,1,0
Algeria,280.339,1.6596,5/4/2020,2185,4648,465
Romania,4.595.155.294,2.497.168.235,4/20/2020,6441,8936,478
Italy,4.207.100.412,1.246.725.677,4/4/2020,88274,124632,15362
Central African Republic,6.6111,209.394,3/28/2020,3,3,0
Singapore,1.292.405.882,1.038.315.132,2/20/2020,,84,0
Diamond Princess,0,0,4/12/2020,82,712,11
Estonia,585.953,250.136,3/18/2020,,258,0
Belgium,5.078.970.294,4.387.001.353,4/9/2020,17296,24983,2523
Macao SAR,221.667,113.55,2/6/2020,,10,0
Côte-d'Ivoire,7.54,-55.471,4/30/2020,687,1275,14
Somalia,5.152.143.453,4.619.961.419,3/22/2020,1,1,0
Ukraine,483.794,311.656,3/15/2020,,3,1
Congo (Brazzaville),-3.573.768.333,15.472.855,5/5/2020,200,236,10
Philippines,1.289.563.657,1.218.039.235,2/14/2020,,3,1
United Arab Emirates,2.350.030.547,5.386.795.656,3/24/2020,201,248,2
South Africa,-305.595,229.375,4/22/2020,2515,3635,65
Laos,1.985.627,102.495.496,5/5/2020,10,19,0
Switzerland,468.182,8.2275,4/12/2020,11609,25415,1106
Sweden,6.063.496.128,1.817.700.069,5/6/2020,16903,23918,2941
Cape Verde,16.510.246,-23.053.298,3/30/2020,5,6,1
Czech Republic,498.175,15.473,3/21/2020,,995,0
South Sudan,6.877,31.307,5/3/2020,46,46,0
Malaysia,3.908.636,1.038.329.883,2/11/2020,,18,0
Bosnia and Herzegovina,439.159,176.791,4/14/2020,807,1083,40
Colombia,4.5709,-742.973,5/5/2020,6222,8613,378
Andorra,425.063,1.5218,3/12/2020,,1,0
Madagascar,-1.876.694.508,4.686.910.671,3/22/2020,3,3,0
Dominican Republic,187.357,-701.627,4/20/2020,4313,4964,235
Fiji,-177.134,178.065,5/4/2020,4,18,0
Turkey,389.637,352.433,4/3/2020,20012,20921,425
Namibia,-229.576,184.904,3/16/2020,,2,0
Mozambique,-18.665.695,35.529.562,5/1/2020,67,79,0
Sudan,12.8628,302.176,4/29/2020,315,375,28
Brazil,-14.235,-519.253,3/2/2020,,2,0
Others,354.437,139.638,3/7/2020,,696,6
Sao Tome and Principe,18.636,6.613.081,4/22/2020,4,4,0
Montenegro,4.270.466.665,1.937.296.019,3/26/2020,68,69,1
The Gambia,1.344.529.821,-1.542.526.964,3/24/2020,2,3,1
Thailand,1.575.487.506,100.993.521,4/22/2020,425,2826,49
India,2.066.538.894,7.879.296.265,2/21/2020,,3,0
Spain,4.038.184.778,-3.793.472.647,5/7/2020,66866,221447,26070
Côte-d'Ivoire,7.54,-55.471,3/31/2020,171,179,1
Moldova,474.116,283.699,4/15/2020,1832,2049,46
Italy,4.207.100.412,1.246.725.677,2/25/2020,,322,10
Portugal,393.999,-82.245,4/25/2020,21235,23392,880
Sierra Leone,8.460.555,-11.779.889,4/10/2020,8,8,0
Belarus,537.098,279.534,4/26/2020,8696,10463,72
Equatorial Guinea,1.642.422.222,1.025.301.667,4/22/2020,76,84,1
Botswana,-223.285,246.849,4/11/2020,12,13,1
Russia,6.125.506.574,1.026.154.519,2/15/2020,,2,0
Poland,519.194,191.451,4/21/2020,8158,9856,401
Georgia,423.154,433.569,4/21/2020,307,408,4
Albania,411.533,201.683,3/31/2020,176,243,15
Ecuador,-18.312,-781.834,3/18/2020,,111,2
United Arab Emirates,2.350.030.547,5.386.795.656,2/3/2020,,5,0
Egypt,2.667.575.575,3.066.088.097,3/15/2020,,110,2
Belize,1.710.303.044,-8.786.815.652,4/26/2020,11,18,2
Qatar,253.548,511.839,4/25/2020,8419,9358,10
San Marino,439.424,12.4578,4/6/2020,199,266,32
Oman,2.141.695.443,5.612.017.037,3/21/2020,,52,0
El Salvador,137.942,-888.965,4/26/2020,207,298,8
Indonesia,-7.893,1.139.213,4/30/2020,7804,10118,792
Iraq,3.318.380.554,437.358.879,3/7/2020,,54,4
Barbados,131.939,-595.432,4/10/2020,52,67,4
Azerbaijan,401.431,475.769,4/23/2020,580,1548,20
Cambodia,1.171.430.441,1.049.287.191,5/2/2020,2,122,0
Zimbabwe,-1.903.553.033,2.917.210.569,4/5/2020,8,9,1
Canada,5.012.857.329,-8.882.930.329,3/15/2020,,250,1
Iceland,649.631,-190.208,4/19/2020,471,1771,9
Sri Lanka,7.757.510.853,8.080.200.087,3/20/2020,,73,0
Kuwait,2.934.490.177,4.752.910.591,4/28/2020,2241,3440,23
Taiwan,23.7,121,2/28/2020,,34,1
Kyrgyzstan,4.120.438.157,7.476.609.816,4/7/2020,191,228,4
MS Zaandam,0,0,4/22/2020,7,9,2
Denmark,6.250.602.841,-1.071.009.659,3/27/2020,2091,2200,52
India,2.066.538.894,7.879.296.265,5/5/2020,33565,49400,1693
Guyana,4.865.311.439,-589.238.607,4/30/2020,51,82,9
Portugal,393.999,-82.245,3/2/2020,,2,0
Paraguay,-234.425,-584.438,3/30/2020,60,64,3
Congo (Kinshasa),-4.268.557.052,1.653.063.474,4/25/2020,339,416,28
Malawi,-13.254.308,34.301.525,5/5/2020,29,41,3
Netherlands,2.393.416.965,-4.829.358.405,3/12/2020,,503,5
United Kingdom,2.849.778.289,-4.010.833.153,3/7/2020,,206,2
Suriname,3.9193,-560.278,5/2/2020,1,10,1
Tanzania,-636.902.483,3.488.881.951,4/17/2020,131,147,5
Belarus,537.098,279.534,2/28/2020,,1,0
Saint Kitts and Nevis,17.357.822,-62.782.998,4/20/2020,15,15,0
Jamaica,181.096,-772.975,5/3/2020,422,469,9
Brazil,-14.235,-519.253,4/25/2020,26107,59324,4057
Algeria,280.339,1.6596,4/17/2020,1208,2418,364
Ireland,5.314.637.536,-7.696.562.319,3/9/2020,,21,0
Mali,17.570.692,-3.996.166,4/2/2020,33,36,3
Malaysia,3.908.636,1.038.329.883,4/5/2020,2596,3662,61
Saint Vincent and the Grenadines,12.9843,-612.872,3/26/2020,1,1,0
Spain,4.038.184.778,-3.793.472.647,3/14/2020,,6391,195
Croatia,4.510.980.882,1.524.411.765,4/9/2020,1168,1407,20
Ethiopia,9.145,404.897,4/21/2020,95,114,3
Kosovo,4.260.263.096,2.090.298.022,4/8/2020,149,184,5
Italy,4.207.100.412,1.246.725.677,4/23/2020,106848,189973,25549
Bulgaria,427.339,254.858,3/27/2020,281,293,3
Dominican Republic,187.357,-701.627,3/6/2020,,2,0
Uruguay,-325.228,-557.658,4/16/2020,207,502,9
Burundi,-33.731,299.189,4/15/2020,4,5,1
Thailand,1.575.487.506,100.993.521,2/24/2020,,35,0
Burkina Faso,12.2383,-15.616,4/16/2020,257,546,32
Romania,4.595.155.294,2.497.168.235,4/7/2020,3760,4417,197
Lebanon,338.547,358.623,3/26/2020,339,368,6
Cameroon,3.848,11.5021,4/17/2020,810,996,22
Bosnia and Herzegovina,439.159,176.791,3/28/2020,248,258,5
Australia,-2.950.541.803,141.133.904,4/1/2020,4420,4862,20
Honduras,15.2,-862.419,4/17/2020,391,442,41
Chad,154.542,187.322,3/19/2020,,1,0
Mexico,2.352.252.941,-1.024.552.471,4/1/2020,1151,1215,29
Azerbaijan,401.431,475.769,4/18/2020,765,1373,18
Sri Lanka,7.757.510.853,8.080.200.087,3/15/2020,,18,0
Japan,3.616.867.541,1.382.082.872,4/28/2020,11443,13736,394
Uganda,1.365.555.229,322.842.276,4/30/2020,31,83,0
Nepal,2.820.697.059,8.422.776.471,2/22/2020,,1,0
Mongolia,468.625,1.038.467,3/31/2020,10,12,0
El Salvador,137.942,-888.965,4/15/2020,123,159,6
San Marino,439.424,12.4578,5/5/2020,456,589,41
Indonesia,-7.893,1.139.213,4/11/2020,3229,3842,327
Haiti,189.712,-722.852,4/8/2020,26,27,1
Nigeria,9.082,8.6753,4/25/2020,925,1182,35
Cuba,2.153.015.402,-7.782.009.911,3/29/2020,132,139,3
Kyrgyzstan,4.120.438.157,7.476.609.816,5/4/2020,245,830,10
Vietnam,1.440.096.953,1.082.282.817,2/2/2020,,6,0
France,8.031.540.935,-1.840.149.032,4/12/2020,91789,133670,14412
Dominica,15.415,-61.371,3/26/2020,11,11,0
Sudan,12.8628,302.176,3/27/2020,2,3,1
Brunei,4.5353,1.147.277,3/12/2020,,11,0
Thailand,1.575.487.506,100.993.521,3/22/2020,554,599,1
Guadeloupe,16.265,-61.551,3/18/2020,,27,0
Indonesia,-7.893,1.139.213,3/11/2020,,34,1
Burundi,-33.731,299.189,5/6/2020,7,15,1
Lebanon,338.547,358.623,2/28/2020,,2,0
Belarus,537.098,279.534,3/26/2020,57,86,0
Portugal,393.999,-82.245,3/23/2020,2023,2060,23
Azerbaijan,401.431,475.769,3/4/2020,,3,0
Andorra,425.063,1.5218,4/12/2020,481,638,29
Colombia,4.5709,-742.973,4/2/2020,1087,1161,19
San Marino,439.424,12.4578,3/19/2020,,119,11
Namibia,-229.576,184.904,4/16/2020,12,16,0
Moldova,474.116,283.699,3/13/2020,,6,0
Kyrgyzstan,4.120.438.157,7.476.609.816,3/20/2020,,6,0
Sri Lanka,7.757.510.853,8.080.200.087,4/7/2020,137,185,6
Fiji,-177.134,178.065,4/3/2020,7,7,0
Turkey,389.637,352.433,5/4/2020,56032,127659,3461
United Arab Emirates,2.350.030.547,5.386.795.656,4/7/2020,2161,2359,12
Russia,6.125.506.574,1.026.154.519,3/29/2020,1462,1534,8
Malta,359.375,143.754,3/8/2020,,3,0
Tunisia,3.389.387.229,9.504.422.354,3/5/2020,,1,0
Madagascar,-1.876.694.508,4.686.910.671,4/15/2020,81,110,0
Monaco,437.339,7.417.629.412,3/7/2020,,1,0
Slovakia,48.669,19.699,4/18/2020,865,1089,11
Montenegro,4.270.466.665,1.937.296.019,4/19/2020,248,308,5
The Gambia,1.344.529.821,-1.542.526.964,4/17/2020,6,9,1
Sierra Leone,8.460.555,-11.779.889,4/2/2020,2,2,0
Antigua and Barbuda,170.608,-617.964,3/27/2020,7,7,0
Hungary,471.625,195.033,4/23/2020,1655,2284,239
Togo,8.6195,8.248,5/1/2020,48,123,9
Ghana,7.9465,-10.232,4/7/2020,251,287,5
Pakistan,303.753,693.451,4/30/2020,12117,16817,385
Taiwan,23.7,121,3/12/2020,,49,1
Egypt,2.667.575.575,3.066.088.097,2/25/2020,,1,0
Sri Lanka,7.757.510.853,8.080.200.087,2/11/2020,,1,0
US,3.805.993.402,-908.433.986,4/17/2020,604388,699706,36773
Norway,60.472,8.4689,3/6/2020,,108,0
Malaysia,3.908.636,1.038.329.883,1/23/2020,,,
